date,district,tickets,prediction
2022-07-24,ราษฎร์บูรณะ,14,6.202523030054154
2022-07-25,ทวีวัฒนา,1,7.104845948986599
2022-07-25,ทุ่งครุ,15,6.961214022887002
2022-07-25,บางกอกใหญ่,2,6.300603193920425
2022-07-25,บางบอน,10,9.966510145875771
2022-07-25,บึงกุ่ม,10,13.911070512269594
2022-07-25,ภาษีเจริญ,16,8.46500529431719
2022-07-25,สะพานสูง,18,11.286593823718166
2022-07-25,สายไหม,18,13.989459006331284
2022-07-25,หนองแขม,11,13.861265082261848
2022-07-25,หลักสี่,10,7.995211171911531
2022-07-26,ดอนเมือง,1,7.47425022444313
2022-07-26,บางกะปิ,33,34.19535382821723
2022-07-26,บางขุนเทียน,12,31.50923582955473
2022-07-26,บางคอแหลม,9,7.575823983735596
2022-07-26,บางนา,15,12.325657213325544
2022-07-26,บางบอน,8,9.48074973131113
2022-07-26,พญาไท,20,13.162923703734483
2022-07-26,ภาษีเจริญ,28,12.89693282954774
2022-07-26,สัมพันธวงศ์,4,5.8552897197987255
2022-07-26,ห้วยขวาง,19,16.105040400952035
2022-07-27,ดินแดง,30,23.905453446844852
2022-07-27,ทวีวัฒนา,9,7.554372812669426
2022-07-27,บางรัก,53,16.706593049970092
2022-07-27,ปทุมวัน,23,22.625108683261224
2022-07-27,ประเวศ,15,21.747739754356203
2022-07-27,พญาไท,23,15.145651500217122
2022-07-27,ราษฎร์บูรณะ,4,9.377880821418021
2022-07-27,ลาดกระบัง,28,23.952761942549984
2022-07-27,หนองแขม,5,13.115855321809496
2022-07-27,ห้วยขวาง,9,16.169736814317694
2022-07-28,คันนายาว,3,9.897773930861538
2022-07-28,ทุ่งครุ,7,12.324735560608564
2022-07-28,บางนา,27,13.019566713638273
2022-07-28,บางบอน,5,10.619458233478856
2022-07-28,พญาไท,12,20.56329169089252
2022-07-28,สาทร,12,11.414072598357794
2022-07-28,หนองแขม,8,6.50257916922646
2022-07-29,คลองสาน,4,9.490044351105242
2022-07-29,ธนบุรี,6,9.793613881137215
2022-07-29,บางกอกใหญ่,1,7.02787125485227
2022-07-29,บางซื่อ,14,13.40296152562749
2022-07-29,บางรัก,8,12.2311614791891
2022-07-29,พระโขนง,11,8.556073864501702
2022-07-29,ยานนาวา,18,8.57034084769879
2022-07-29,ราษฎร์บูรณะ,10,7.123639266003204
2022-07-29,วังทองหลาง,11,28.183274294007624
2022-07-29,วัฒนา,20,21.929083780590013
2022-07-29,สัมพันธวงศ์,4,6.14625580379114
2022-07-30,ตลิ่งชัน,13,7.621718212767298
2022-07-30,ธนบุรี,10,8.500228589104598
2022-07-30,บางกะปิ,24,26.14781155885164
2022-07-30,บางขุนเทียน,21,16.813505536615548
2022-07-30,บางแค,24,20.051873086562548
2022-07-30,ราชเทวี,13,13.853104579731232
2022-07-30,ราษฎร์บูรณะ,4,9.4068178243084
2022-07-30,ลาดพร้าว,16,8.408912482236945
2022-07-30,วัฒนา,28,18.10750932860235
2022-07-30,สายไหม,12,11.753770327780604
2022-07-30,หลักสี่,6,9.316277380545744
2022-07-30,ห้วยขวาง,13,15.253800137711519
2022-07-31,ดอนเมือง,22,6.514741152900994
2022-07-31,ดินแดง,8,17.15447907570215
2022-07-31,บางคอแหลม,12,10.231199135985202
2022-07-31,ป้อมปราบศัตรูพ่าย,6,9.650850552347013
2022-07-31,ยานนาวา,5,12.583657359095325
2022-07-31,ราษฎร์บูรณะ,3,6.190833567451593
2022-07-31,วังทองหลาง,10,22.841181538310515
2022-07-31,วัฒนา,21,22.938512625681547
2022-07-31,สาทร,10,30.463202865639527
2022-07-31,หนองจอก,16,9.652676234691302
2022-07-31,หนองแขม,9,7.614420337650635
2022-08-01,จอมทอง,18,6.918612876146815
2022-08-01,บางกอกน้อย,36,16.442084435514296
2022-08-01,บางขุนเทียน,28,12.50979976031825
2022-08-01,บางซื่อ,17,35.77193570901866
2022-08-01,บางบอน,10,7.048831779330415
2022-08-01,บางรัก,30,14.550564802706031
2022-08-01,บางเขน,184,33.07351768422565
2022-08-01,พญาไท,25,12.194914973816541
2022-08-01,ราชเทวี,19,15.852953094916078
2022-08-01,ลาดพร้าว,31,11.407163621311572
2022-08-01,สวนหลวง,79,16.84426504640357
2022-08-01,หนองแขม,12,8.686059353582804
2022-08-02,คลองสามวา,29,12.5000578310353
2022-08-02,คลองเตย,29,18.193920920527365
2022-08-02,จอมทอง,16,13.187533032914843
2022-08-02,ตลิ่งชัน,14,10.41969080188434
2022-08-02,บางกอกน้อย,18,25.827198784953175
2022-08-02,บางคอแหลม,18,11.930251379283652
2022-08-02,บึงกุ่ม,39,28.462041035627816
2022-08-02,พระนคร,17,9.18228410108879
2022-08-03,จอมทอง,14,12.647248086934713
2022-08-03,ดินแดง,14,15.105938927901823
2022-08-03,บึงกุ่ม,24,24.058203086288376
2022-08-03,ปทุมวัน,31,17.617136184144055
2022-08-03,ประเวศ,31,68.76407168122826
2022-08-03,ลาดกระบัง,32,41.356692222884774
2022-08-03,สัมพันธวงศ์,1,5.809504458320361
2022-08-03,หนองจอก,19,12.294549010566934
2022-08-04,จอมทอง,16,11.94927731954039
2022-08-04,ดินแดง,15,14.165056038396468
2022-08-04,ทุ่งครุ,5,10.93822892410838
2022-08-04,บางกอกใหญ่,7,8.349912640316994
2022-08-04,บางกะปิ,23,36.46553810197777
2022-08-04,บางนา,6,11.949393424978826
2022-08-04,ป้อมปราบศัตรูพ่าย,8,12.132690724436515
2022-08-04,ลาดกระบัง,36,26.36654296175117
2022-08-04,หลักสี่,7,7.480524104200812
2022-08-04,ห้วยขวาง,28,14.73613808319325
2022-08-05,ดินแดง,26,14.16926932642419
2022-08-05,ทุ่งครุ,21,6.574129625504684
2022-08-05,บางขุนเทียน,23,17.19650780957269
2022-08-05,บางซื่อ,13,12.98482991163234
2022-08-05,บางรัก,45,14.813190826715049
2022-08-05,บางแค,33,19.58766563885286
2022-08-05,ปทุมวัน,31,17.463236419788384
2022-08-05,สวนหลวง,32,15.935836490580375
2022-08-05,หนองจอก,11,12.37794669148715
2022-08-06,ดอนเมือง,6,9.647597716728786
2022-08-06,ตลิ่งชัน,12,7.832314232759899
2022-08-06,ธนบุรี,8,12.19539978922082
2022-08-06,บางบอน,12,6.393993049012529
2022-08-06,บางเขน,24,24.015765431336607
2022-08-06,พระนคร,17,11.449304276745497
2022-08-06,มีนบุรี,14,11.101920067440853
2022-08-06,ลาดพร้าว,14,8.126610060010178
2022-08-06,วัฒนา,34,29.25163045179527
2022-08-06,หนองแขม,5,6.403819068923873
2022-08-06,ห้วยขวาง,11,23.205305801546288
2022-08-07,ทวีวัฒนา,3,8.655143644759356
2022-08-07,ธนบุรี,16,9.065747006197615
2022-08-07,บางกอกน้อย,15,14.79464933924086
2022-08-07,บางนา,7,10.330003983456196
2022-08-07,ป้อมปราบศัตรูพ่าย,5,12.679788913291045
2022-08-07,ราษฎร์บูรณะ,3,6.479910927000911
2022-08-07,ลาดพร้าว,16,12.042166212644766
2022-08-07,หนองแขม,3,6.654619284046059
2022-08-08,คลองสาน,18,6.986245600884423
2022-08-08,จตุจักร,49,35.80953784530018
2022-08-08,บางนา,9,8.504822830622814
2022-08-08,บางเขน,29,13.19214454095545
2022-08-08,พญาไท,17,12.333853310243596
2022-08-08,พระนคร,26,10.318494063927727
2022-08-08,ราษฎร์บูรณะ,6,6.212110995490329
2022-08-09,คลองสามวา,10,12.656242394152374
2022-08-09,จตุจักร,50,43.26197597082888
2022-08-09,ดอนเมือง,13,12.187988956858186
2022-08-09,ธนบุรี,8,11.464329929277413
2022-08-09,บางกอกน้อย,16,10.936299958961516
2022-08-09,บางขุนเทียน,45,16.573745126617794
2022-08-09,บางเขน,25,24.17980761042417
2022-08-09,ประเวศ,25,24.968202160336414
2022-08-09,ราชเทวี,20,16.547308822959792
2022-08-09,ราษฎร์บูรณะ,4,6.976082138852941
2022-08-09,ลาดกระบัง,20,30.296200839584817
2022-08-09,สวนหลวง,34,23.057748375204216
2022-08-09,สะพานสูง,24,8.345656758833911
2022-08-10,ดุสิต,10,8.593667330009064
2022-08-10,ทวีวัฒนา,6,6.26252826362264
2022-08-10,ทุ่งครุ,9,11.665837792057552
2022-08-10,ธนบุรี,16,8.944939553427321
2022-08-10,บางซื่อ,20,12.246402980179804
2022-08-10,บางเขน,24,23.892878553848895
2022-08-10,พญาไท,15,12.95956577230515
2022-08-10,ลาดกระบัง,31,17.625626876596023
2022-08-10,ห้วยขวาง,17,15.680376667502046
2022-08-11,คลองสาน,5,6.165091476404556
2022-08-11,คันนายาว,8,6.165091476404556
2022-08-11,บางซื่อ,26,14.495258326068093
2022-08-11,ปทุมวัน,28,21.80912560747364
2022-08-11,สวนหลวง,31,33.36568608415437
2022-08-11,สัมพันธวงศ์,5,5.949604446405191
2022-08-11,หนองจอก,10,12.988017908285974
2022-08-12,จตุจักร,18,33.5730807561859
2022-08-12,ดอนเมือง,5,7.446670739497579
2022-08-12,ตลิ่งชัน,6,9.926275223018463
2022-08-12,บางกะปิ,22,32.32680605815689
2022-08-12,บางแค,56,19.7106304292485
2022-08-12,ป้อมปราบศัตรูพ่าย,3,12.16015911457077
2022-08-12,พญาไท,7,12.58071541577846
2022-08-12,ลาดพร้าว,12,9.93785231225056
2022-08-12,สวนหลวง,20,24.357714248365447
2022-08-12,สะพานสูง,8,13.142030414852917
2022-08-12,สาทร,8,11.389167339683702
2022-08-13,ทุ่งครุ,3,12.162302573594495
2022-08-13,บางนา,7,11.452133406872942
2022-08-13,บางพลัด,12,8.531158456826645
2022-08-13,บางรัก,13,9.787846499038753
2022-08-13,ปทุมวัน,19,17.529010876666895
2022-08-13,พระโขนง,5,7.382951431854626
2022-08-13,สัมพันธวงศ์,3,5.895704374768137
2022-08-13,สาทร,8,8.45130532836016
2022-08-13,สายไหม,5,8.154219919776843
2022-08-14,ทวีวัฒนา,6,5.959785488379018
2022-08-14,ทุ่งครุ,7,5.884641753067816
2022-08-14,บางกอกน้อย,8,12.720782118398796
2022-08-14,บางขุนเทียน,20,16.19022838746138
2022-08-14,บางเขน,7,12.368321217595282
2022-08-14,ปทุมวัน,16,17.51990661131857
2022-08-14,ยานนาวา,7,9.680093207502729
2022-08-14,ลาดกระบัง,21,14.426952621965683
2022-08-14,สาทร,16,8.747393192192018
2022-08-14,ห้วยขวาง,11,12.052705232243364
2022-08-15,คลองสาน,12,5.883682117253995
2022-08-15,คลองเตย,32,22.30735508889839
2022-08-15,จตุจักร,42,26.320068036645445
2022-08-15,ดุสิต,12,6.103536050497906
2022-08-15,ตลิ่งชัน,7,9.5653587842518
2022-08-15,บางกอกน้อย,19,8.88031744578595
2022-08-15,บางซื่อ,14,14.101662113248647
2022-08-15,บางพลัด,16,9.727280871264865
2022-08-15,วัฒนา,32,15.14618871514738
2022-08-15,สะพานสูง,27,7.12360967917377
2022-08-15,ห้วยขวาง,13,12.438898367056144
2022-08-16,ดอนเมือง,14,7.901693415125196
2022-08-16,ดินแดง,22,15.069110719098168
2022-08-16,ดุสิต,11,10.161515915381663
2022-08-16,ตลิ่งชัน,5,8.243920512803216
2022-08-16,ทวีวัฒนา,7,6.847075882738996
2022-08-16,บางขุนเทียน,28,18.24072596678635
2022-08-16,บึงกุ่ม,7,8.139991719824916
2022-08-16,ลาดกระบัง,36,22.220528156561763
2022-08-16,วังทองหลาง,13,10.037950582693542
2022-08-16,สวนหลวง,50,40.81250211914772
2022-08-16,สายไหม,17,12.220455411975438
2022-08-16,หลักสี่,16,7.893685156789647
2022-08-17,คลองสาน,2,6.138601138823756
2022-08-17,คันนายาว,3,6.138601138823756
2022-08-17,จตุจักร,41,38.0613892701165
2022-08-17,ดินแดง,14,15.803381816685206
2022-08-17,ดุสิต,7,9.612568828837055
2022-08-17,บางกะปิ,32,31.40682044195206
2022-08-17,บางซื่อ,14,14.768431940853052
2022-08-17,บางบอน,8,6.138601138823756
2022-08-17,บางแค,23,19.543801179019134
2022-08-17,ลาดพร้าว,9,12.159088165373632
2022-08-17,สะพานสูง,24,13.992748577799025
2022-08-17,หนองแขม,4,9.06136918603377
2022-08-17,หลักสี่,15,12.835631117743684
2022-08-18,คลองสามวา,18,24.87885573170054
2022-08-18,จอมทอง,7,7.838591656156386
2022-08-18,ดินแดง,27,14.41276529121456
2022-08-18,บางกอกใหญ่,2,6.5864492901446585
2022-08-18,บางคอแหลม,8,11.869462770422667
2022-08-18,บางแค,13,21.188239558124106
2022-08-18,ป้อมปราบศัตรูพ่าย,8,8.08872952981521
2022-08-18,พญาไท,13,13.961789274397109
2022-08-18,พระโขนง,7,7.1801133662953545
2022-08-18,ยานนาวา,17,11.756136745443627
2022-08-18,หนองจอก,12,21.500836534335694
2022-08-18,ห้วยขวาง,18,23.71801297879066
2022-08-19,คลองสาน,12,6.805325914947365
2022-08-19,คลองเตย,33,19.182323645866198
2022-08-19,จตุจักร,36,33.489704461919956
